age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
24~58,*,180138~345259,*,9~16,*,*,*, White,*,0~4787,0,40~99, United-States, >50k
24~58,*,180138~345259,*,9~16,*,*,*, White,*,0~4787,0,40~99, United-States, <=50k
24~58,*,180138~345259,*,9~16,*,*,*, White,*,0~4787,0,40~99, United-States, <=50k
18~42, Private,29962~378707,*,6~10,*,*,*,*,*,0~27828,0,20~48, United-States, <=50k
18~42, Private,29962~378707,*,6~10,*,*,*,*,*,0~27828,0,20~48, United-States, <=50k
18~42, Private,29962~378707,*,6~10,*,*,*,*,*,0~27828,0,20~48, United-States, <=50k
18~42, Private,29962~378707,*,6~10,*,*,*,*,*,0~27828,0,20~48, United-States, <=50k
18~42, Private,29962~378707,*,6~10,*,*,*,*,*,0~27828,0,20~48, United-States, >50k
36~57,*,29375~302708,*,4~13,*,*,*,*,*,0~7688,0,25~65,*, <=50k
36~57,*,29375~302708,*,4~13,*,*,*,*,*,0~7688,0,25~65,*, <=50k
36~57,*,29375~302708,*,4~13,*,*,*,*,*,0~7688,0,25~65,*, >50k
36~57,*,29375~302708,*,4~13,*,*,*,*,*,0~7688,0,25~65,*, <=50k
36~57,*,29375~302708,*,4~13,*,*,*,*,*,0~7688,0,25~65,*, >50k
23~90,*,56460~226968,*,4~9,*,*,*,*,*,0,0~2179,1~40,*, <=50k
23~90,*,56460~226968,*,4~9,*,*,*,*,*,0,0~2179,1~40,*, <=50k
23~90,*,56460~226968,*,4~9,*,*,*,*,*,0,0~2179,1~40,*, <=50k
23~90,*,56460~226968,*,4~9,*,*,*,*,*,0,0~2179,1~40,*, <=50k
23~90,*,56460~226968,*,4~9,*,*,*,*,*,0,0~2179,1~40,*, <=50k
31~35,*,56510~377836,*,9~13,*,*,*,*, Male,0~2407,0,40~55, United-States, <=50k
31~35,*,56510~377836,*,9~13,*,*,*,*, Male,0~2407,0,40~55, United-States, <=50k
31~35,*,56510~377836,*,9~13,*,*,*,*, Male,0~2407,0,40~55, United-States, >50k
31~35,*,56510~377836,*,9~13,*,*,*,*, Male,0~2407,0,40~55, United-States, <=50k
31~35,*,56510~377836,*,9~13,*,*,*,*, Male,0~2407,0,40~55, United-States, <=50k
27~40,*,22641~337696,*,9~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
27~40,*,22641~337696,*,9~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
27~40,*,22641~337696,*,9~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
27~40,*,22641~337696,*,9~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
27~40,*,22641~337696,*,9~11,*,*,*,*,*,0,0,30~50, United-States, >50k
22~52,*,114801~228480,*,9~16,*,*,*,*,*,0,0,20~48, United-States, <=50k
22~52,*,114801~228480,*,9~16,*,*,*,*,*,0,0,20~48, United-States, <=50k
22~52,*,114801~228480,*,9~16,*,*,*,*,*,0,0,20~48, United-States, >50k
22~52,*,114801~228480,*,9~16,*,*,*,*,*,0,0,20~48, United-States, <=50k
22~52,*,114801~228480,*,9~16,*,*,*,*,*,0,0,20~48, United-States, >50k
18~63,*,94345~339755,*,4~13,*,*,*, White,*,0,0,10~50,*, <=50k
18~63,*,94345~339755,*,4~13,*,*,*, White,*,0,0,10~50,*, <=50k
18~63,*,94345~339755,*,4~13,*,*,*, White,*,0,0,10~50,*, >50k
18~63,*,94345~339755,*,4~13,*,*,*, White,*,0,0,10~50,*, <=50k
18~63,*,94345~339755,*,4~13,*,*,*, White,*,0,0,10~50,*, <=50k
17~59,*,79627~289116,*,6~13,*,*,*, White,*,0,0,15~50, United-States, <=50k
17~59,*,79627~289116,*,6~13,*,*,*, White,*,0,0,15~50, United-States, >50k
17~59,*,79627~289116,*,6~13,*,*,*, White,*,0,0,15~50, United-States, <=50k
17~59,*,79627~289116,*,6~13,*,*,*, White,*,0,0,15~50, United-States, <=50k
17~59,*,79627~289116,*,6~13,*,*,*, White,*,0,0,15~50, United-States, <=50k
20~64, Private,86459~493443,*,7~12,*,*,*, White,*,0,0~1887,3~50, United-States, <=50k
20~64, Private,86459~493443,*,7~12,*,*,*, White,*,0,0~1887,3~50, United-States, >50k
20~64, Private,86459~493443,*,7~12,*,*,*, White,*,0,0~1887,3~50, United-States, <=50k
20~64, Private,86459~493443,*,7~12,*,*,*, White,*,0,0~1887,3~50, United-States, <=50k
20~64, Private,86459~493443,*,7~12,*,*,*, White,*,0,0~1887,3~50, United-States, <=50k
30~55,*,126675~178644,*,5~13,*,*,*,*,*,0,0,25~55,*, <=50k
30~55,*,126675~178644,*,5~13,*,*,*,*,*,0,0,25~55,*, <=50k
30~55,*,126675~178644,*,5~13,*,*,*,*,*,0,0,25~55,*, <=50k
30~55,*,126675~178644,*,5~13,*,*,*,*,*,0,0,25~55,*, <=50k
30~55,*,126675~178644,*,5~13,*,*,*,*,*,0,0,25~55,*, <=50k
17~55,*,37232~170320,*,6~15,*,*,*,*,*,0~7688,0,8~45,*, <=50k
17~55,*,37232~170320,*,6~15,*,*,*,*,*,0~7688,0,8~45,*, <=50k
17~55,*,37232~170320,*,6~15,*,*,*,*,*,0~7688,0,8~45,*, <=50k
17~55,*,37232~170320,*,6~15,*,*,*,*,*,0~7688,0,8~45,*, >50k
17~55,*,37232~170320,*,6~15,*,*,*,*,*,0~7688,0,8~45,*, <=50k
32~60,*,81654~177705,*,9~13,*,*,*,*, Male,0~7688,0,30~56, United-States, >50k
32~60,*,81654~177705,*,9~13,*,*,*,*, Male,0~7688,0,30~56, United-States, <=50k
32~60,*,81654~177705,*,9~13,*,*,*,*, Male,0~7688,0,30~56, United-States, >50k
32~60,*,81654~177705,*,9~13,*,*,*,*, Male,0~7688,0,30~56, United-States, >50k
32~60,*,81654~177705,*,9~13,*,*,*,*, Male,0~7688,0,30~56, United-States, <=50k
31~58,*,111625~443546,*,9~13,*,*,*, White, Male,0~8614,0,30~40, United-States, <=50k
31~58,*,111625~443546,*,9~13,*,*,*, White, Male,0~8614,0,30~40, United-States, >50k
31~58,*,111625~443546,*,9~13,*,*,*, White, Male,0~8614,0,30~40, United-States, <=50k
31~58,*,111625~443546,*,9~13,*,*,*, White, Male,0~8614,0,30~40, United-States, <=50k
31~58,*,111625~443546,*,9~13,*,*,*, White, Male,0~8614,0,30~40, United-States, <=50k
26~47,*,96798~430554,*,8~10,*,*,*, White,*,0,0,30~80,*, <=50k
26~47,*,96798~430554,*,8~10,*,*,*, White,*,0,0,30~80,*, <=50k
26~47,*,96798~430554,*,8~10,*,*,*, White,*,0,0,30~80,*, <=50k
26~47,*,96798~430554,*,8~10,*,*,*, White,*,0,0,30~80,*, >50k
26~47,*,96798~430554,*,8~10,*,*,*, White,*,0,0,30~80,*, >50k
32~48,*,108557~398986,*,9~16,*,*,*,*,*,0~99999,0~1902,40~52, United-States, <=50k
32~48,*,108557~398986,*,9~16,*,*,*,*,*,0~99999,0~1902,40~52, United-States, >50k
32~48,*,108557~398986,*,9~16,*,*,*,*,*,0~99999,0~1902,40~52, United-States, <=50k
32~48,*,108557~398986,*,9~16,*,*,*,*,*,0~99999,0~1902,40~52, United-States, >50k
32~48,*,108557~398986,*,9~16,*,*,*,*,*,0~99999,0~1902,40~52, United-States, >50k
35~61,*,183800~407495,*,9~13,*,*,*,*, Male,0~4865,0,35~70, United-States, <=50k
35~61,*,183800~407495,*,9~13,*,*,*,*, Male,0~4865,0,35~70, United-States, <=50k
35~61,*,183800~407495,*,9~13,*,*,*,*, Male,0~4865,0,35~70, United-States, >50k
35~61,*,183800~407495,*,9~13,*,*,*,*, Male,0~4865,0,35~70, United-States, <=50k
35~61,*,183800~407495,*,9~13,*,*,*,*, Male,0~4865,0,35~70, United-States, <=50k
20~64,*,49194~260938,*,7~13,*,*,*, White, Male,0,0,30~60, United-States, <=50k
20~64,*,49194~260938,*,7~13,*,*,*, White, Male,0,0,30~60, United-States, >50k
20~64,*,49194~260938,*,7~13,*,*,*, White, Male,0,0,30~60, United-States, <=50k
20~64,*,49194~260938,*,7~13,*,*,*, White, Male,0,0,30~60, United-States, <=50k
20~64,*,49194~260938,*,7~13,*,*,*, White, Male,0,0,30~60, United-States, <=50k
23~54,*,172496~389713,*,9~14,*,*,*, White,*,0,0,38~50, United-States, <=50k
23~54,*,172496~389713,*,9~14,*,*,*, White,*,0,0,38~50, United-States, >50k
23~54,*,172496~389713,*,9~14,*,*,*, White,*,0,0,38~50, United-States, <=50k
23~54,*,172496~389713,*,9~14,*,*,*, White,*,0,0,38~50, United-States, <=50k
23~54,*,172496~389713,*,9~14,*,*,*, White,*,0,0,38~50, United-States, <=50k
21~79,*,82497~234277,*,4~14,*,*,*, White,*,0~2964,0,30~40, United-States, <=50k
21~79,*,82497~234277,*,4~14,*,*,*, White,*,0~2964,0,30~40, United-States, <=50k
21~79,*,82497~234277,*,4~14,*,*,*, White,*,0~2964,0,30~40, United-States, <=50k
21~79,*,82497~234277,*,4~14,*,*,*, White,*,0~2964,0,30~40, United-States, >50k
21~79,*,82497~234277,*,4~14,*,*,*, White,*,0~2964,0,30~40, United-States, <=50k
20~60,*,96827~434097,*,9~13,*,*,*,*,*,0~2597,0~1590,40,*, <=50k
20~60,*,96827~434097,*,9~13,*,*,*,*,*,0~2597,0~1590,40,*, <=50k
20~60,*,96827~434097,*,9~13,*,*,*,*,*,0~2597,0~1590,40,*, <=50k
20~60,*,96827~434097,*,9~13,*,*,*,*,*,0~2597,0~1590,40,*, <=50k
20~60,*,96827~434097,*,9~13,*,*,*,*,*,0~2597,0~1590,40,*, <=50k
23~43,*,154667~186813,*,9~11,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~43,*,154667~186813,*,9~11,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~43,*,154667~186813,*,9~11,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~43,*,154667~186813,*,9~11,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~43,*,154667~186813,*,9~11,*,*,*,*,*,0,0,40~60, United-States, <=50k
25~58,*,104097~270228,*,10~14,*,*,*,*,*,0~7688,0,40, United-States, <=50k
25~58,*,104097~270228,*,10~14,*,*,*,*,*,0~7688,0,40, United-States, >50k
25~58,*,104097~270228,*,10~14,*,*,*,*,*,0~7688,0,40, United-States, <=50k
25~58,*,104097~270228,*,10~14,*,*,*,*,*,0~7688,0,40, United-States, <=50k
25~58,*,104097~270228,*,10~14,*,*,*,*,*,0~7688,0,40, United-States, <=50k
23~60,*,101096~236391,*,9~16,*,*,*, White,*,0,0,24~65, United-States, <=50k
23~60,*,101096~236391,*,9~16,*,*,*, White,*,0,0,24~65, United-States, <=50k
23~60,*,101096~236391,*,9~16,*,*,*, White,*,0,0,24~65, United-States, <=50k
23~60,*,101096~236391,*,9~16,*,*,*, White,*,0,0,24~65, United-States, >50k
23~60,*,101096~236391,*,9~16,*,*,*, White,*,0,0,24~65, United-States, >50k
21~45, Private,136975~248612,*,9~13,*,*,*, White,*,0~114,0~2179,40~70, United-States, <=50k
21~45, Private,136975~248612,*,9~13,*,*,*, White,*,0~114,0~2179,40~70, United-States, <=50k
21~45, Private,136975~248612,*,9~13,*,*,*, White,*,0~114,0~2179,40~70, United-States, <=50k
21~45, Private,136975~248612,*,9~13,*,*,*, White,*,0~114,0~2179,40~70, United-States, >50k
21~45, Private,136975~248612,*,9~13,*,*,*, White,*,0~114,0~2179,40~70, United-States, <=50k
24~52,*,61735~388885,*,7~13,*,*,*,*,*,0~8614,0,30~48, United-States, >50k
24~52,*,61735~388885,*,7~13,*,*,*,*,*,0~8614,0,30~48, United-States, <=50k
24~52,*,61735~388885,*,7~13,*,*,*,*,*,0~8614,0,30~48, United-States, <=50k
24~52,*,61735~388885,*,7~13,*,*,*,*,*,0~8614,0,30~48, United-States, >50k
24~52,*,61735~388885,*,7~13,*,*,*,*,*,0~8614,0,30~48, United-States, <=50k
31~77,*,84979~196643,*,5~16,*,*,*,*,*,0~20051,0,15~70, United-States, >50k
31~77,*,84979~196643,*,5~16,*,*,*,*,*,0~20051,0,15~70, United-States, <=50k
31~77,*,84979~196643,*,5~16,*,*,*,*,*,0~20051,0,15~70, United-States, <=50k
31~77,*,84979~196643,*,5~16,*,*,*,*,*,0~20051,0,15~70, United-States, <=50k
31~77,*,84979~196643,*,5~16,*,*,*,*,*,0~20051,0,15~70, United-States, <=50k
32~77,*,35884~344425,*,5~14,*,*,*,*,*,0~7688,0,10~55, United-States, >50k
32~77,*,35884~344425,*,5~14,*,*,*,*,*,0~7688,0,10~55, United-States, <=50k
32~77,*,35884~344425,*,5~14,*,*,*,*,*,0~7688,0,10~55, United-States, <=50k
32~77,*,35884~344425,*,5~14,*,*,*,*,*,0~7688,0,10~55, United-States, <=50k
32~77,*,35884~344425,*,5~14,*,*,*,*,*,0~7688,0,10~55, United-States, <=50k
32~53,*,70767~520078,*,9~12,*,*,*,*,*,0,0,35~60, United-States, <=50k
32~53,*,70767~520078,*,9~12,*,*,*,*,*,0,0,35~60, United-States, <=50k
32~53,*,70767~520078,*,9~12,*,*,*,*,*,0,0,35~60, United-States, <=50k
32~53,*,70767~520078,*,9~12,*,*,*,*,*,0,0,35~60, United-States, <=50k
32~53,*,70767~520078,*,9~12,*,*,*,*,*,0,0,35~60, United-States, <=50k
19~33, Private,31481~312667,*,10~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
19~33, Private,31481~312667,*,10~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
19~33, Private,31481~312667,*,10~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
19~33, Private,31481~312667,*,10~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
19~33, Private,31481~312667,*,10~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
19~46, Private,103064~308237,*,3~13,*,*,*, White,*,0,0,20~60,*, <=50k
19~46, Private,103064~308237,*,3~13,*,*,*, White,*,0,0,20~60,*, <=50k
19~46, Private,103064~308237,*,3~13,*,*,*, White,*,0,0,20~60,*, <=50k
19~46, Private,103064~308237,*,3~13,*,*,*, White,*,0,0,20~60,*, <=50k
19~46, Private,103064~308237,*,3~13,*,*,*, White,*,0,0,20~60,*, <=50k
21~60,*,168521~353628,*,6~13,*,*,*,*,*,0,0,32~40, United-States, <=50k
21~60,*,168521~353628,*,6~13,*,*,*,*,*,0,0,32~40, United-States, >50k
21~60,*,168521~353628,*,6~13,*,*,*,*,*,0,0,32~40, United-States, <=50k
21~60,*,168521~353628,*,6~13,*,*,*,*,*,0,0,32~40, United-States, <=50k
21~60,*,168521~353628,*,6~13,*,*,*,*,*,0,0,32~40, United-States, <=50k
23~53,*,22328~324637,*,9~14,*,*,*, White,*,0,0,25~60, United-States, >50k
23~53,*,22328~324637,*,9~14,*,*,*, White,*,0,0,25~60, United-States, <=50k
23~53,*,22328~324637,*,9~14,*,*,*, White,*,0,0,25~60, United-States, >50k
23~53,*,22328~324637,*,9~14,*,*,*, White,*,0,0,25~60, United-States, <=50k
23~53,*,22328~324637,*,9~14,*,*,*, White,*,0,0,25~60, United-States, >50k
29~70,*,119004~392325,*,9~14,*,*,*, White,*,0~99999,0~2179,40~60, United-States, >50k
29~70,*,119004~392325,*,9~14,*,*,*, White,*,0~99999,0~2179,40~60, United-States, <=50k
29~70,*,119004~392325,*,9~14,*,*,*, White,*,0~99999,0~2179,40~60, United-States, >50k
29~70,*,119004~392325,*,9~14,*,*,*, White,*,0~99999,0~2179,40~60, United-States, <=50k
29~70,*,119004~392325,*,9~14,*,*,*, White,*,0~99999,0~2179,40~60, United-States, >50k
17~41,*,126071~282964,*,6~16,*,*,*, White,*,0,0~1887,30~60, United-States, >50k
17~41,*,126071~282964,*,6~16,*,*,*, White,*,0,0~1887,30~60, United-States, <=50k
17~41,*,126071~282964,*,6~16,*,*,*, White,*,0,0~1887,30~60, United-States, <=50k
17~41,*,126071~282964,*,6~16,*,*,*, White,*,0,0~1887,30~60, United-States, >50k
17~41,*,126071~282964,*,6~16,*,*,*, White,*,0,0~1887,30~60, United-States, <=50k
23~56,*,132879~328518,*,4~13,*,*,*,*, Male,0,0,40~48, United-States, <=50k
23~56,*,132879~328518,*,4~13,*,*,*,*, Male,0,0,40~48, United-States, <=50k
23~56,*,132879~328518,*,4~13,*,*,*,*, Male,0,0,40~48, United-States, <=50k
23~56,*,132879~328518,*,4~13,*,*,*,*, Male,0,0,40~48, United-States, <=50k
23~56,*,132879~328518,*,4~13,*,*,*,*, Male,0,0,40~48, United-States, <=50k
25~62,*,134367~366796,*,9~13,*,*,*, White,*,0,0,7~50, United-States, <=50k
25~62,*,134367~366796,*,9~13,*,*,*, White,*,0,0,7~50, United-States, <=50k
25~62,*,134367~366796,*,9~13,*,*,*, White,*,0,0,7~50, United-States, <=50k
25~62,*,134367~366796,*,9~13,*,*,*, White,*,0,0,7~50, United-States, <=50k
25~62,*,134367~366796,*,9~13,*,*,*, White,*,0,0,7~50, United-States, <=50k
21~58,*,33616~380281,*,6~14,*,*,*, White,*,0,0,25~40,*, <=50k
21~58,*,33616~380281,*,6~14,*,*,*, White,*,0,0,25~40,*, <=50k
21~58,*,33616~380281,*,6~14,*,*,*, White,*,0,0,25~40,*, <=50k
21~58,*,33616~380281,*,6~14,*,*,*, White,*,0,0,25~40,*, >50k
21~58,*,33616~380281,*,6~14,*,*,*, White,*,0,0,25~40,*, >50k
28~54,*,55699~272359,*,7~13, Married-civ-spouse,*, Husband, White, Male,0~7688,0,30~80, United-States, <=50k
28~54,*,55699~272359,*,7~13, Married-civ-spouse,*, Husband, White, Male,0~7688,0,30~80, United-States, <=50k
28~54,*,55699~272359,*,7~13, Married-civ-spouse,*, Husband, White, Male,0~7688,0,30~80, United-States, >50k
28~54,*,55699~272359,*,7~13, Married-civ-spouse,*, Husband, White, Male,0~7688,0,30~80, United-States, <=50k
28~54,*,55699~272359,*,7~13, Married-civ-spouse,*, Husband, White, Male,0~7688,0,30~80, United-States, >50k
23~66, Private,99543~236481,*,8~15,*,*,*,*, Male,0,0,10~46,*, <=50k
23~66, Private,99543~236481,*,8~15,*,*,*,*, Male,0,0,10~46,*, <=50k
23~66, Private,99543~236481,*,8~15,*,*,*,*, Male,0,0,10~46,*, <=50k
23~66, Private,99543~236481,*,8~15,*,*,*,*, Male,0,0,10~46,*, <=50k
23~66, Private,99543~236481,*,8~15,*,*,*,*, Male,0,0,10~46,*, <=50k
21~39,*,34572~213041,*,6~11,*,*,*,*,*,0,0,35~60,*, >50k
21~39,*,34572~213041,*,6~11,*,*,*,*,*,0,0,35~60,*, <=50k
21~39,*,34572~213041,*,6~11,*,*,*,*,*,0,0,35~60,*, <=50k
21~39,*,34572~213041,*,6~11,*,*,*,*,*,0,0,35~60,*, <=50k
21~39,*,34572~213041,*,6~11,*,*,*,*,*,0,0,35~60,*, <=50k
22~61, Private,46561~229939,*,6~13,*,*,*, White,*,0,0,30~50, United-States, <=50k
22~61, Private,46561~229939,*,6~13,*,*,*, White,*,0,0,30~50, United-States, <=50k
22~61, Private,46561~229939,*,6~13,*,*,*, White,*,0,0,30~50, United-States, >50k
22~61, Private,46561~229939,*,6~13,*,*,*, White,*,0,0,30~50, United-States, <=50k
22~61, Private,46561~229939,*,6~13,*,*,*, White,*,0,0,30~50, United-States, <=50k
35~67,*,39380~356238,*,6~13,*,*,*, White,*,0~27828,0~2206,5~80, United-States, <=50k
35~67,*,39380~356238,*,6~13,*,*,*, White,*,0~27828,0~2206,5~80, United-States, <=50k
35~67,*,39380~356238,*,6~13,*,*,*, White,*,0~27828,0~2206,5~80, United-States, <=50k
35~67,*,39380~356238,*,6~13,*,*,*, White,*,0~27828,0~2206,5~80, United-States, >50k
35~67,*,39380~356238,*,6~13,*,*,*, White,*,0~27828,0~2206,5~80, United-States, >50k
28~63,*,34098~356934,*,6~10,*,*,*,*,*,0~2977,0,40~56,*, <=50k
28~63,*,34098~356934,*,6~10,*,*,*,*,*,0~2977,0,40~56,*, <=50k
28~63,*,34098~356934,*,6~10,*,*,*,*,*,0~2977,0,40~56,*, <=50k
28~63,*,34098~356934,*,6~10,*,*,*,*,*,0~2977,0,40~56,*, <=50k
28~63,*,34098~356934,*,6~10,*,*,*,*,*,0~2977,0,40~56,*, >50k
19~47,*,92863~276309,*,6~11,*,*,*,*,*,0,0~2179,20~52, United-States, <=50k
19~47,*,92863~276309,*,6~11,*,*,*,*,*,0,0~2179,20~52, United-States, <=50k
19~47,*,92863~276309,*,6~11,*,*,*,*,*,0,0~2179,20~52, United-States, <=50k
19~47,*,92863~276309,*,6~11,*,*,*,*,*,0,0~2179,20~52, United-States, <=50k
19~47,*,92863~276309,*,6~11,*,*,*,*,*,0,0~2179,20~52, United-States, <=50k
19~59,*,31137~220585,*,5~13,*,*,*,*,*,0,0,37~70,*, <=50k
19~59,*,31137~220585,*,5~13,*,*,*,*,*,0,0,37~70,*, <=50k
19~59,*,31137~220585,*,5~13,*,*,*,*,*,0,0,37~70,*, <=50k
19~59,*,31137~220585,*,5~13,*,*,*,*,*,0,0,37~70,*, <=50k
19~59,*,31137~220585,*,5~13,*,*,*,*,*,0,0,37~70,*, <=50k
30~56,*,186420~328242,*,7~16,*,*,*,*,*,0,0,35~40,*, <=50k
30~56,*,186420~328242,*,7~16,*,*,*,*,*,0,0,35~40,*, <=50k
30~56,*,186420~328242,*,7~16,*,*,*,*,*,0,0,35~40,*, <=50k
30~56,*,186420~328242,*,7~16,*,*,*,*,*,0,0,35~40,*, >50k
30~56,*,186420~328242,*,7~16,*,*,*,*,*,0,0,35~40,*, <=50k
19~45,*,120326~246439,*,4~14,*,*,*, White,*,0,0~1977,40~45, United-States, <=50k
19~45,*,120326~246439,*,4~14,*,*,*, White,*,0,0~1977,40~45, United-States, <=50k
19~45,*,120326~246439,*,4~14,*,*,*, White,*,0,0~1977,40~45, United-States, >50k
19~45,*,120326~246439,*,4~14,*,*,*, White,*,0,0~1977,40~45, United-States, <=50k
19~45,*,120326~246439,*,4~14,*,*,*, White,*,0,0~1977,40~45, United-States, <=50k
27~44,*,144133~312055,*,10~14,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~44,*,144133~312055,*,10~14,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~44,*,144133~312055,*,10~14,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~44,*,144133~312055,*,10~14,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~44,*,144133~312055,*,10~14,*,*,*, White,*,0,0,40~50, United-States, <=50k
20~49, Private,39477~396482,*,3~13,*,*,*, White,*,0~5013,0,30~60,*, <=50k
20~49, Private,39477~396482,*,3~13,*,*,*, White,*,0~5013,0,30~60,*, <=50k
20~49, Private,39477~396482,*,3~13,*,*,*, White,*,0~5013,0,30~60,*, <=50k
20~49, Private,39477~396482,*,3~13,*,*,*, White,*,0~5013,0,30~60,*, <=50k
20~49, Private,39477~396482,*,3~13,*,*,*, White,*,0~5013,0,30~60,*, <=50k
29~55,*,40338~374983,*,7~13,*,*,*, White, Male,0,0,35~40, United-States, <=50k
29~55,*,40338~374983,*,7~13,*,*,*, White, Male,0,0,35~40, United-States, <=50k
29~55,*,40338~374983,*,7~13,*,*,*, White, Male,0,0,35~40, United-States, <=50k
29~55,*,40338~374983,*,7~13,*,*,*, White, Male,0,0,35~40, United-States, <=50k
29~55,*,40338~374983,*,7~13,*,*,*, White, Male,0,0,35~40, United-States, <=50k
19~45,*,68729~385901,*,10~13,*,*,*,*,*,0,0,22~55, United-States, <=50k
19~45,*,68729~385901,*,10~13,*,*,*,*,*,0,0,22~55, United-States, <=50k
19~45,*,68729~385901,*,10~13,*,*,*,*,*,0,0,22~55, United-States, >50k
19~45,*,68729~385901,*,10~13,*,*,*,*,*,0,0,22~55, United-States, <=50k
19~45,*,68729~385901,*,10~13,*,*,*,*,*,0,0,22~55, United-States, <=50k
20~43,*,89622~232591,*,9~13,*,*,*, White,*,0,0,25~80, United-States, <=50k
20~43,*,89622~232591,*,9~13,*,*,*, White,*,0,0,25~80, United-States, <=50k
20~43,*,89622~232591,*,9~13,*,*,*, White,*,0,0,25~80, United-States, <=50k
20~43,*,89622~232591,*,9~13,*,*,*, White,*,0,0,25~80, United-States, <=50k
20~43,*,89622~232591,*,9~13,*,*,*, White,*,0,0,25~80, United-States, >50k
30~72, Private,202498~460408,*,4~10,*,*,*,*,*,0,0,40~99,*, <=50k
30~72, Private,202498~460408,*,4~10,*,*,*,*,*,0,0,40~99,*, <=50k
30~72, Private,202498~460408,*,4~10,*,*,*,*,*,0,0,40~99,*, >50k
30~72, Private,202498~460408,*,4~10,*,*,*,*,*,0,0,40~99,*, >50k
30~72, Private,202498~460408,*,4~10,*,*,*,*,*,0,0,40~99,*, <=50k
25~72,*,191814~230329,*,9~13,*,*,*, White,*,0,0,40~50, United-States, >50k
25~72,*,191814~230329,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
25~72,*,191814~230329,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
25~72,*,191814~230329,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
25~72,*,191814~230329,*,9~13,*,*,*, White,*,0,0,40~50, United-States, >50k
20~71,*,95168~386136,*,9~13,*,*,*,*,*,0~3432,0,20~40, United-States, <=50k
20~71,*,95168~386136,*,9~13,*,*,*,*,*,0~3432,0,20~40, United-States, <=50k
20~71,*,95168~386136,*,9~13,*,*,*,*,*,0~3432,0,20~40, United-States, >50k
20~71,*,95168~386136,*,9~13,*,*,*,*,*,0~3432,0,20~40, United-States, <=50k
20~71,*,95168~386136,*,9~13,*,*,*,*,*,0~3432,0,20~40, United-States, >50k
18~57,*,60166~214891,*,2~13,*,*,*,*,*,0,0,30~65,*, <=50k
18~57,*,60166~214891,*,2~13,*,*,*,*,*,0,0,30~65,*, <=50k
18~57,*,60166~214891,*,2~13,*,*,*,*,*,0,0,30~65,*, <=50k
18~57,*,60166~214891,*,2~13,*,*,*,*,*,0,0,30~65,*, <=50k
18~57,*,60166~214891,*,2~13,*,*,*,*,*,0,0,30~65,*, <=50k
25~64,*,36397~454934,*,10~13,*,*,*, White,*,0,0,15~55, United-States, <=50k
25~64,*,36397~454934,*,10~13,*,*,*, White,*,0,0,15~55, United-States, <=50k
25~64,*,36397~454934,*,10~13,*,*,*, White,*,0,0,15~55, United-States, <=50k
25~64,*,36397~454934,*,10~13,*,*,*, White,*,0,0,15~55, United-States, <=50k
25~64,*,36397~454934,*,10~13,*,*,*, White,*,0,0,15~55, United-States, <=50k
18~52,*,35523~293968,*,8~12,*,*,*,*,*,0,0,15~45, United-States, <=50k
18~52,*,35523~293968,*,8~12,*,*,*,*,*,0,0,15~45, United-States, <=50k
18~52,*,35523~293968,*,8~12,*,*,*,*,*,0,0,15~45, United-States, <=50k
18~52,*,35523~293968,*,8~12,*,*,*,*,*,0,0,15~45, United-States, <=50k
18~52,*,35523~293968,*,8~12,*,*,*,*,*,0,0,15~45, United-States, >50k
22~48,*,34506~178074,*,9~13,*,*,*, White,*,0~5178,0,25~55, United-States, <=50k
22~48,*,34506~178074,*,9~13,*,*,*, White,*,0~5178,0,25~55, United-States, <=50k
22~48,*,34506~178074,*,9~13,*,*,*, White,*,0~5178,0,25~55, United-States, >50k
22~48,*,34506~178074,*,9~13,*,*,*, White,*,0~5178,0,25~55, United-States, <=50k
22~48,*,34506~178074,*,9~13,*,*,*, White,*,0~5178,0,25~55, United-States, <=50k
27~65,*,94100~191930,*,4~13,*,*,*,*,*,0,0,20~65, United-States, <=50k
27~65,*,94100~191930,*,4~13,*,*,*,*,*,0,0,20~65, United-States, <=50k
27~65,*,94100~191930,*,4~13,*,*,*,*,*,0,0,20~65, United-States, <=50k
